0.72902810;7.2903E-04
0.72902810;7.2903E-04
0.72908770;7.2909E-04
0.72914730;7.2915E-04
0.72920690;7.2921E-04
0.72920690;7.2921E-04
0.72920690;7.2921E-04
0.72920690;7.2921E-04
0.72920690;7.2921E-04
0.72920690;7.2921E-04
0.72920690;7.2921E-04
0.72920690;7.2921E-04
0.72926660;7.2927E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72932620;7.2933E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72938580;7.2939E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72944540;7.2945E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72950500;7.2951E-04
0.72956460;7.2956E-04
0.72956460;7.2956E-04
0.72956460;7.2956E-04
0.72956460;7.2956E-04
0.72956460;7.2956E-04
0.72956460;7.2956E-04
0.72956460;7.2956E-04
0.72956460;7.2956E-04
0.72956460;7.2956E-04
0.72956460;7.2956E-04
0.72956460;7.2956E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72962420;7.2962E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72968380;7.2968E-04
0.72974340;7.2974E-04
0.72974340;7.2974E-04
0.72974340;7.2974E-04
0.72974340;7.2974E-04
0.72974340;7.2974E-04
0.72974340;7.2974E-04
0.72974340;7.2974E-04
0.72974340;7.2974E-04
0.72974340;7.2974E-04
0.72980300;7.2980E-04
0.72980300;7.2980E-04
0.72980300;7.2980E-04
0.72980300;7.2980E-04
0.72980300;7.2980E-04
0.72986260;7.2986E-04
0.72986260;7.2986E-04
0.72986260;7.2986E-04
0.72986260;7.2986E-04
